Points_0,Points_1,Points_2,U_0,U_1,U_2,k
7.000000,0.471600,0.000000,1.484696,0.001936,0.000000,0.000545
7.000000,0.472200,0.000000,1.484692,0.001933,0.000000,0.000545
7.000000,0.472800,0.000000,1.484687,0.001930,0.000000,0.000545
7.000000,0.473400,0.000000,1.484682,0.001927,0.000000,0.000545
7.000000,0.474000,0.000000,1.484678,0.001924,0.000000,0.000545
7.000000,0.474600,0.000000,1.484673,0.001921,0.000000,0.000545
7.000000,0.475200,0.000000,1.484668,0.001918,0.000000,0.000545
7.000000,0.475800,0.000000,1.484664,0.001915,0.000000,0.000545
7.000000,0.476400,0.000000,1.484659,0.001912,-0.000000,0.000545
7.000000,0.477000,0.000000,1.484655,0.001909,-0.000000,0.000545
7.000000,0.477600,0.000000,1.484650,0.001906,-0.000000,0.000545
7.000000,0.478200,0.000000,1.484645,0.001903,-0.000000,0.000545
7.000000,0.478800,0.000000,1.484641,0.001900,-0.000000,0.000545
7.000000,0.479400,0.000000,1.484636,0.001897,-0.000000,0.000545
7.000000,0.480000,0.000000,1.484632,0.001894,-0.000000,0.000545
7.000000,0.480600,0.000000,1.484627,0.001891,-0.000000,0.000545
7.000000,0.481200,0.000000,1.484623,0.001888,-0.000000,0.000545
7.000000,0.481800,0.000000,1.484619,0.001885,-0.000000,0.000545
7.000000,0.482400,0.000000,1.484615,0.001882,-0.000000,0.000545
7.000000,0.483000,0.000000,1.484610,0.001879,-0.000000,0.000545
7.000000,0.483600,0.000000,1.484606,0.001875,-0.000000,0.000545
7.000000,0.484200,0.000000,1.484602,0.001872,-0.000000,0.000545
7.000000,0.484800,0.000000,1.484598,0.001869,-0.000000,0.000545
7.000000,0.485400,0.000000,1.484593,0.001866,-0.000000,0.000545
7.000000,0.486000,0.000000,1.484589,0.001863,-0.000000,0.000545
7.000000,0.486600,0.000000,1.484585,0.001860,-0.000000,0.000545
7.000000,0.487200,0.000000,1.484580,0.001857,-0.000000,0.000545
7.000000,0.487800,0.000000,1.484576,0.001854,-0.000000,0.000545
7.000000,0.488400,0.000000,1.484572,0.001851,-0.000000,0.000545
7.000000,0.489000,0.000000,1.484568,0.001848,-0.000000,0.000545
7.000000,0.489600,0.000000,1.484563,0.001845,-0.000000,0.000545
7.000000,0.490200,0.000000,1.484559,0.001842,-0.000000,0.000545
7.000000,0.490800,0.000000,1.484555,0.001839,-0.000000,0.000545
7.000000,0.491400,0.000000,1.484551,0.001836,-0.000000,0.000545
7.000000,0.492000,0.000000,1.484546,0.001833,-0.000000,0.000545
7.000000,0.492600,0.000000,1.484542,0.001830,-0.000000,0.000545
7.000000,0.493200,0.000000,1.484538,0.001827,-0.000000,0.000545
7.000000,0.493800,0.000000,1.484534,0.001824,-0.000000,0.000545
7.000000,0.494400,0.000000,1.484529,0.001821,-0.000000,0.000545
7.000000,0.495000,0.000000,1.484525,0.001818,-0.000000,0.000545
7.000000,0.495600,0.000000,1.484521,0.001815,-0.000000,0.000545
7.000000,0.496200,0.000000,1.484516,0.001811,-0.000000,0.000545
7.000000,0.496800,0.000000,1.484512,0.001808,-0.000000,0.000545
7.000000,0.497400,0.000000,1.484508,0.001805,-0.000000,0.000545
7.000000,0.498000,0.000000,1.484504,0.001802,-0.000000,0.000545
7.000000,0.498600,0.000000,1.484499,0.001799,-0.000000,0.000545
7.000000,0.499200,0.000000,1.484496,0.001796,-0.000000,0.000545
7.000000,0.499800,0.000000,1.484492,0.001793,-0.000000,0.000545
7.000000,0.500400,0.000000,1.484488,0.001790,-0.000000,0.000545
7.000000,0.501000,0.000000,1.484484,0.001787,-0.000000,0.000545
7.000000,0.501600,0.000000,1.484480,0.001784,-0.000000,0.000545
7.000000,0.502200,0.000000,1.484476,0.001781,-0.000000,0.000545
7.000000,0.502800,0.000000,1.484472,0.001778,-0.000000,0.000545
7.000000,0.503400,0.000000,1.484468,0.001775,-0.000000,0.000545
7.000000,0.504000,0.000000,1.484465,0.001772,-0.000000,0.000545
7.000000,0.504600,0.000000,1.484461,0.001769,-0.000000,0.000545
7.000000,0.505200,0.000000,1.484457,0.001766,-0.000000,0.000545
7.000000,0.505800,0.000000,1.484453,0.001763,-0.000000,0.000545
7.000000,0.506400,0.000000,1.484449,0.001760,-0.000000,0.000545
7.000000,0.507000,0.000000,1.484445,0.001757,-0.000000,0.000545
7.000000,0.507600,0.000000,1.484441,0.001753,-0.000000,0.000545
7.000000,0.508200,0.000000,1.484437,0.001750,-0.000000,0.000545
7.000000,0.508800,0.000000,1.484434,0.001747,-0.000000,0.000545
7.000000,0.509400,0.000000,1.484430,0.001744,-0.000000,0.000545
7.000000,0.510000,0.000000,1.484426,0.001741,-0.000000,0.000545
7.000000,0.510600,0.000000,1.484422,0.001738,-0.000000,0.000545
7.000000,0.511200,0.000000,1.484418,0.001735,-0.000000,0.000545
7.000000,0.511800,0.000000,1.484414,0.001732,-0.000000,0.000545
7.000000,0.512400,0.000000,1.484410,0.001729,-0.000000,0.000545
7.000000,0.513000,0.000000,1.484406,0.001726,-0.000000,0.000545
7.000000,0.513600,0.000000,1.484402,0.001723,-0.000000,0.000545
7.000000,0.514200,0.000000,1.484399,0.001720,-0.000000,0.000545
7.000000,0.514800,0.000000,1.484395,0.001717,-0.000000,0.000545
7.000000,0.515400,0.000000,1.484391,0.001714,-0.000000,0.000545
7.000000,0.516000,0.000000,1.484387,0.001711,-0.000000,0.000545
7.000000,0.516600,0.000000,1.484383,0.001708,0.000000,0.000545
7.000000,0.517200,0.000000,1.484379,0.001705,0.000000,0.000545
7.000000,0.517800,0.000000,1.484375,0.001702,0.000000,0.000545
7.000000,0.518400,0.000000,1.484372,0.001699,0.000000,0.000545
7.000000,0.519000,0.000000,1.484368,0.001695,0.000000,0.000545
7.000000,0.519600,0.000000,1.484364,0.001692,0.000000,0.000545
7.000000,0.520200,0.000000,1.484361,0.001689,0.000000,0.000545
7.000000,0.520800,0.000000,1.484357,0.001686,0.000000,0.000545
7.000000,0.521400,0.000000,1.484354,0.001683,0.000000,0.000545
7.000000,0.522000,0.000000,1.484350,0.001680,0.000000,0.000545
7.000000,0.522600,0.000000,1.484346,0.001677,0.000000,0.000545
7.000000,0.523200,0.000000,1.484343,0.001674,0.000000,0.000545
7.000000,0.523800,0.000000,1.484339,0.001671,0.000000,0.000545
7.000000,0.524400,0.000000,1.484335,0.001668,0.000000,0.000545
7.000000,0.525000,0.000000,1.484332,0.001665,0.000000,0.000545
7.000000,0.525600,0.000000,1.484328,0.001662,0.000000,0.000545
7.000000,0.526200,0.000000,1.484325,0.001659,0.000000,0.000545
7.000000,0.526800,0.000000,1.484321,0.001656,0.000000,0.000545
7.000000,0.527400,0.000000,1.484317,0.001653,0.000000,0.000545
7.000000,0.528000,0.000000,1.484314,0.001650,0.000000,0.000545
7.000000,0.528600,0.000000,1.484310,0.001647,0.000000,0.000545
7.000000,0.529200,0.000000,1.484306,0.001643,0.000000,0.000545
7.000000,0.529800,0.000000,1.484303,0.001640,0.000000,0.000545
7.000000,0.530400,0.000000,1.484299,0.001637,0.000000,0.000545
7.000000,0.531000,0.000000,1.484295,0.001634,0.000000,0.000545
7.000000,0.531600,0.000000,1.484292,0.001631,0.000000,0.000545
7.000000,0.532200,0.000000,1.484288,0.001628,0.000000,0.000545
7.000000,0.532800,0.000000,1.484285,0.001625,0.000000,0.000545
7.000000,0.533400,0.000000,1.484281,0.001622,0.000000,0.000545
7.000000,0.534000,0.000000,1.484277,0.001619,0.000000,0.000545
7.000000,0.534600,0.000000,1.484274,0.001616,0.000000,0.000545
7.000000,0.535200,0.000000,1.484270,0.001613,0.000000,0.000545
7.000000,0.535800,0.000000,1.484267,0.001610,0.000000,0.000545
7.000000,0.536400,0.000000,1.484263,0.001607,0.000000,0.000545
7.000000,0.537000,0.000000,1.484259,0.001604,0.000000,0.000545
7.000000,0.537600,0.000000,1.484256,0.001601,0.000000,0.000545
7.000000,0.538200,0.000000,1.484252,0.001598,0.000000,0.000545
7.000000,0.538800,0.000000,1.484249,0.001595,0.000000,0.000545
7.000000,0.539400,0.000000,1.484245,0.001591,0.000000,0.000545
7.000000,0.540000,0.000000,1.484242,0.001588,0.000000,0.000545
7.000000,0.540600,0.000000,1.484239,0.001585,0.000000,0.000545
7.000000,0.541200,0.000000,1.484235,0.001582,0.000000,0.000545
7.000000,0.541800,0.000000,1.484232,0.001579,0.000000,0.000545
7.000000,0.542400,0.000000,1.484229,0.001576,0.000000,0.000545
7.000000,0.543000,0.000000,1.484225,0.001573,0.000000,0.000545
7.000000,0.543600,0.000000,1.484222,0.001570,0.000000,0.000545
7.000000,0.544200,0.000000,1.484219,0.001567,0.000000,0.000545
7.000000,0.544800,0.000000,1.484215,0.001564,0.000000,0.000545
7.000000,0.545400,0.000000,1.484212,0.001561,0.000000,0.000545
7.000000,0.546000,0.000000,1.484209,0.001558,0.000000,0.000545
7.000000,0.546600,0.000000,1.484205,0.001555,0.000000,0.000545
7.000000,0.547200,0.000000,1.484202,0.001552,0.000000,0.000545
7.000000,0.547800,0.000000,1.484199,0.001549,0.000000,0.000545
7.000000,0.548400,0.000000,1.484195,0.001546,0.000000,0.000545
7.000000,0.549000,0.000000,1.484192,0.001543,0.000000,0.000545
7.000000,0.549600,0.000000,1.484188,0.001539,0.000000,0.000545
7.000000,0.550200,0.000000,1.484185,0.001536,0.000000,0.000545
7.000000,0.550800,0.000000,1.484182,0.001533,0.000000,0.000545
7.000000,0.551400,0.000000,1.484178,0.001530,0.000000,0.000545
7.000000,0.552000,0.000000,1.484175,0.001527,0.000000,0.000545
7.000000,0.552600,0.000000,1.484172,0.001524,0.000000,0.000545
7.000000,0.553200,0.000000,1.484168,0.001521,0.000000,0.000545
7.000000,0.553800,0.000000,1.484165,0.001518,0.000000,0.000545
7.000000,0.554400,0.000000,1.484162,0.001515,0.000000,0.000545
7.000000,0.555000,0.000000,1.484158,0.001512,0.000000,0.000545
7.000000,0.555600,0.000000,1.484155,0.001509,0.000000,0.000545
7.000000,0.556200,0.000000,1.484152,0.001506,0.000000,0.000545
7.000000,0.556800,0.000000,1.484148,0.001503,0.000000,0.000545
7.000000,0.557400,0.000000,1.484145,0.001500,0.000000,0.000545
7.000000,0.558000,0.000000,1.484142,0.001497,0.000000,0.000545
7.000000,0.558600,0.000000,1.484138,0.001494,0.000000,0.000545
7.000000,0.559200,0.000000,1.484135,0.001491,0.000000,0.000545
7.000000,0.559800,0.000000,1.484132,0.001487,0.000000,0.000545
7.000000,0.560400,0.000000,1.484129,0.001484,0.000000,0.000545
7.000000,0.561000,0.000000,1.484126,0.001481,0.000000,0.000545
7.000000,0.561600,0.000000,1.484123,0.001478,0.000000,0.000545
7.000000,0.562200,0.000000,1.484120,0.001475,0.000000,0.000545
7.000000,0.562800,0.000000,1.484117,0.001472,0.000000,0.000545
7.000000,0.563400,0.000000,1.484114,0.001469,0.000000,0.000545
7.000000,0.564000,0.000000,1.484111,0.001466,0.000000,0.000545
7.000000,0.564600,0.000000,1.484108,0.001463,0.000000,0.000545
7.000000,0.565200,0.000000,1.484105,0.001460,0.000000,0.000545
7.000000,0.565800,0.000000,1.484102,0.001457,0.000000,0.000545
7.000000,0.566400,0.000000,1.484100,0.001454,0.000000,0.000545
7.000000,0.567000,0.000000,1.484097,0.001451,0.000000,0.000545
7.000000,0.567600,0.000000,1.484094,0.001448,0.000000,0.000545
7.000000,0.568200,0.000000,1.484091,0.001445,0.000000,0.000545
7.000000,0.568800,0.000000,1.484088,0.001442,0.000000,0.000545
7.000000,0.569400,0.000000,1.484085,0.001439,0.000000,0.000545
7.000000,0.570000,0.000000,1.484082,0.001435,0.000000,0.000545
7.000000,0.570600,0.000000,1.484079,0.001432,0.000000,0.000545
7.000000,0.571200,0.000000,1.484076,0.001429,0.000000,0.000545
7.000000,0.571800,0.000000,1.484073,0.001426,0.000000,0.000545
7.000000,0.572400,0.000000,1.484070,0.001423,0.000000,0.000545
7.000000,0.573000,0.000000,1.484067,0.001420,0.000000,0.000545
7.000000,0.573600,0.000000,1.484064,0.001417,0.000000,0.000545
7.000000,0.574200,0.000000,1.484061,0.001414,0.000000,0.000545
7.000000,0.574800,0.000000,1.484058,0.001411,0.000000,0.000545
7.000000,0.575400,0.000000,1.484055,0.001408,0.000000,0.000545
7.000000,0.576000,0.000000,1.484052,0.001405,0.000000,0.000545
7.000000,0.576600,0.000000,1.484049,0.001402,0.000000,0.000545
7.000000,0.577200,0.000000,1.484046,0.001399,0.000000,0.000545
7.000000,0.577800,0.000000,1.484043,0.001396,0.000000,0.000545
7.000000,0.578400,0.000000,1.484040,0.001393,0.000000,0.000545
7.000000,0.579000,0.000000,1.484037,0.001390,0.000000,0.000545
7.000000,0.579600,0.000000,1.484034,0.001387,0.000000,0.000545
7.000000,0.580200,0.000000,1.484031,0.001384,0.000000,0.000545
7.000000,0.580800,0.000000,1.484028,0.001380,0.000000,0.000545
7.000000,0.581400,0.000000,1.484026,0.001377,0.000000,0.000545
7.000000,0.582000,0.000000,1.484023,0.001374,0.000000,0.000545
7.000000,0.582600,0.000000,1.484020,0.001371,0.000000,0.000545
7.000000,0.583200,0.000000,1.484018,0.001368,0.000000,0.000545
7.000000,0.583800,0.000000,1.484015,0.001365,0.000000,0.000545
7.000000,0.584400,0.000000,1.484012,0.001362,0.000000,0.000545
7.000000,0.585000,0.000000,1.484010,0.001359,0.000000,0.000545
7.000000,0.585600,0.000000,1.484007,0.001356,0.000000,0.000545
7.000000,0.586200,0.000000,1.484004,0.001353,0.000000,0.000545
7.000000,0.586800,0.000000,1.484002,0.001350,0.000000,0.000545
7.000000,0.587400,0.000000,1.483999,0.001347,0.000000,0.000545
7.000000,0.588000,0.000000,1.483997,0.001344,0.000000,0.000545
7.000000,0.588600,0.000000,1.483994,0.001341,0.000000,0.000545
7.000000,0.589200,0.000000,1.483991,0.001338,0.000000,0.000545
7.000000,0.589800,0.000000,1.483989,0.001335,0.000000,0.000545
7.000000,0.590400,0.000000,1.483986,0.001332,0.000000,0.000545
7.000000,0.591000,0.000000,1.483983,0.001329,0.000000,0.000545
7.000000,0.591600,0.000000,1.483981,0.001325,0.000000,0.000545
7.000000,0.592200,0.000000,1.483978,0.001322,0.000000,0.000545
7.000000,0.592800,0.000000,1.483975,0.001319,0.000000,0.000545
7.000000,0.593400,0.000000,1.483973,0.001316,0.000000,0.000545
7.000000,0.594000,0.000000,1.483970,0.001313,0.000000,0.000545
7.000000,0.594600,0.000000,1.483967,0.001310,0.000000,0.000545
7.000000,0.595200,0.000000,1.483965,0.001307,0.000000,0.000545
7.000000,0.595800,0.000000,1.483962,0.001304,0.000000,0.000545
7.000000,0.596400,0.000000,1.483959,0.001301,0.000000,0.000545
7.000000,0.597000,0.000000,1.483957,0.001298,0.000000,0.000545
7.000000,0.597600,0.000000,1.483954,0.001295,0.000000,0.000545
7.000000,0.598200,0.000000,1.483951,0.001292,0.000000,0.000545
7.000000,0.598800,0.000000,1.483949,0.001289,0.000000,0.000545
7.000000,0.599400,0.000000,1.483946,0.001286,0.000000,0.000545
7.000000,0.600000,0.000000,1.483943,0.001283,0.000000,0.000545
