Points_0,Points_1,Points_2,U_0,U_1,U_2,k
7.547600,-0.100000,0.000000,-0.020236,-0.136743,-0.000000,0.003538
7.547800,-0.100000,0.000000,-0.020299,-0.137532,-0.000000,0.003582
7.548000,-0.100000,0.000000,-0.020361,-0.138319,-0.000000,0.003626
7.548200,-0.100000,0.000000,-0.020423,-0.139108,-0.000000,0.003670
7.548400,-0.100000,0.000000,-0.020485,-0.139895,-0.000000,0.003714
7.548600,-0.100000,0.000000,-0.020547,-0.140682,-0.000000,0.003759
7.548800,-0.100000,0.000000,-0.020609,-0.141471,-0.000000,0.003803
7.549000,-0.100000,0.000000,-0.020671,-0.142258,-0.000000,0.003847
7.549200,-0.100000,0.000000,-0.020733,-0.143062,-0.000000,0.003897
7.549400,-0.100000,0.000000,-0.020793,-0.143876,-0.000000,0.003951
7.549600,-0.100000,0.000000,-0.020854,-0.144691,-0.000000,0.004005
7.549800,-0.100000,0.000000,-0.020914,-0.145505,-0.000000,0.004059
7.550000,-0.100000,0.000000,-0.020975,-0.146321,-0.000000,0.004114
7.550200,-0.100000,0.000000,-0.021036,-0.147134,-0.000000,0.004168
7.550400,-0.100000,0.000000,-0.021096,-0.147948,-0.000000,0.004222
7.550600,-0.100000,0.000000,-0.021157,-0.148764,-0.000000,0.004276
7.550800,-0.100000,0.000000,-0.021218,-0.149578,-0.000000,0.004330
7.551000,-0.100000,0.000000,-0.021278,-0.150393,-0.000000,0.004384
7.551200,-0.100000,0.000000,-0.021339,-0.151207,-0.000000,0.004439
7.551400,-0.100000,0.000000,-0.021400,-0.152023,-0.000000,0.004493
7.551600,-0.100000,0.000000,-0.021460,-0.152836,-0.000000,0.004547
7.551800,-0.100000,0.000000,-0.021521,-0.153650,-0.000000,0.004601
7.552000,-0.100000,0.000000,-0.021582,-0.154466,0.000000,0.004655
7.552200,-0.100000,0.000000,-0.021642,-0.155280,0.000000,0.004710
7.552400,-0.100000,0.000000,-0.021703,-0.156095,0.000000,0.004764
7.552600,-0.100000,0.000000,-0.021763,-0.156909,0.000000,0.004818
7.552800,-0.100000,0.000000,-0.021822,-0.157734,0.000000,0.004875
7.553000,-0.100000,0.000000,-0.021877,-0.158572,0.000000,0.004937
7.553200,-0.100000,0.000000,-0.021932,-0.159410,0.000000,0.004998
7.553400,-0.100000,0.000000,-0.021987,-0.160251,0.000000,0.005060
7.553600,-0.100000,0.000000,-0.022042,-0.161089,0.000000,0.005122
7.553800,-0.100000,0.000000,-0.022097,-0.161929,0.000000,0.005183
7.554000,-0.100000,0.000000,-0.022152,-0.162768,0.000000,0.005245
7.554200,-0.100000,0.000000,-0.022207,-0.163608,0.000000,0.005307
7.554400,-0.100000,0.000000,-0.022262,-0.164446,0.000000,0.005368
7.554600,-0.100000,0.000000,-0.022316,-0.165285,0.000000,0.005430
7.554800,-0.100000,0.000000,-0.022371,-0.166125,0.000000,0.005492
7.555000,-0.100000,0.000000,-0.022426,-0.166963,0.000000,0.005553
7.555200,-0.100000,0.000000,-0.022481,-0.167804,0.000000,0.005615
7.555400,-0.100000,0.000000,-0.022536,-0.168642,0.000000,0.005676
7.555600,-0.100000,0.000000,-0.022591,-0.169482,0.000000,0.005738
7.555800,-0.100000,0.000000,-0.022646,-0.170321,0.000000,0.005800
7.556000,-0.100000,0.000000,-0.022701,-0.171159,0.000000,0.005861
7.556200,-0.100000,0.000000,-0.022756,-0.172000,0.000000,0.005923
7.556400,-0.100000,0.000000,-0.022809,-0.172842,0.000000,0.005986
7.556600,-0.100000,0.000000,-0.022854,-0.173704,0.000000,0.006052
7.556800,-0.100000,0.000000,-0.022899,-0.174564,0.000000,0.006118
7.557000,-0.100000,0.000000,-0.022944,-0.175426,0.000000,0.006184
7.557200,-0.100000,0.000000,-0.022989,-0.176286,0.000000,0.006250
7.557400,-0.100000,0.000000,-0.023034,-0.177146,0.000000,0.006316
7.557600,-0.100000,0.000000,-0.023079,-0.178008,0.000000,0.006382
7.557800,-0.100000,0.000000,-0.023124,-0.178868,0.000000,0.006448
7.558000,-0.100000,0.000000,-0.023170,-0.179730,0.000000,0.006514
7.558200,-0.100000,0.000000,-0.023215,-0.180590,0.000000,0.006580
7.558400,-0.100000,0.000000,-0.023260,-0.181452,0.000000,0.006646
7.558600,-0.100000,0.000000,-0.023305,-0.182311,0.000000,0.006712
7.558800,-0.100000,0.000000,-0.023350,-0.183171,0.000000,0.006778
7.559000,-0.100000,0.000000,-0.023395,-0.184033,0.000000,0.006844
7.559200,-0.100000,0.000000,-0.023440,-0.184893,0.000000,0.006910
7.559400,-0.100000,0.000000,-0.023485,-0.185755,0.000000,0.006976
7.559600,-0.100000,0.000000,-0.023530,-0.186615,0.000000,0.007042
7.559800,-0.100000,0.000000,-0.023575,-0.187477,0.000000,0.007108
7.560000,-0.100000,0.000000,-0.023620,-0.188337,0.000000,0.007174
7.560200,-0.100000,0.000000,-0.023651,-0.189214,0.000000,0.007241
7.560400,-0.100000,0.000000,-0.023682,-0.190093,0.000000,0.007308
7.560600,-0.100000,0.000000,-0.023713,-0.190969,0.000000,0.007375
7.560800,-0.100000,0.000000,-0.023744,-0.191848,0.000000,0.007442
7.561000,-0.100000,0.000000,-0.023775,-0.192725,0.000000,0.007509
7.561200,-0.100000,0.000000,-0.023806,-0.193604,0.000000,0.007576
7.561400,-0.100000,0.000000,-0.023837,-0.194480,0.000000,0.007643
7.561600,-0.100000,0.000000,-0.023868,-0.195357,0.000000,0.007710
7.561800,-0.100000,0.000000,-0.023899,-0.196236,-0.000000,0.007778
7.562000,-0.100000,0.000000,-0.023930,-0.197113,-0.000000,0.007845
7.562200,-0.100000,0.000000,-0.023961,-0.197991,-0.000000,0.007912
7.562400,-0.100000,0.000000,-0.023992,-0.198868,-0.000000,0.007979
7.562600,-0.100000,0.000000,-0.024023,-0.199747,-0.000000,0.008046
7.562800,-0.100000,0.000000,-0.024054,-0.200624,-0.000000,0.008113
7.563000,-0.100000,0.000000,-0.024085,-0.201500,-0.000000,0.008180
7.563200,-0.100000,0.000000,-0.024116,-0.202379,-0.000000,0.008247
7.563400,-0.100000,0.000000,-0.024147,-0.203256,-0.000000,0.008315
7.563600,-0.100000,0.000000,-0.024178,-0.204135,-0.000000,0.008382
7.563800,-0.100000,0.000000,-0.024195,-0.205019,-0.000000,0.008447
7.564000,-0.100000,0.000000,-0.024208,-0.205908,-0.000000,0.008512
7.564200,-0.100000,0.000000,-0.024221,-0.206794,-0.000000,0.008577
7.564400,-0.100000,0.000000,-0.024234,-0.207681,-0.000000,0.008642
7.564600,-0.100000,0.000000,-0.024248,-0.208569,-0.000000,0.008708
7.564800,-0.100000,0.000000,-0.024261,-0.209456,-0.000000,0.008773
7.565000,-0.100000,0.000000,-0.024274,-0.210344,-0.000000,0.008838
7.565200,-0.100000,0.000000,-0.024287,-0.211231,-0.000000,0.008903
7.565400,-0.100000,0.000000,-0.024301,-0.212119,-0.000000,0.008968
7.565600,-0.100000,0.000000,-0.024314,-0.213005,-0.000000,0.009033
7.565800,-0.100000,0.000000,-0.024327,-0.213892,-0.000000,0.009098
7.566000,-0.100000,0.000000,-0.024340,-0.214780,-0.000000,0.009163
7.566200,-0.100000,0.000000,-0.024354,-0.215667,-0.000000,0.009228
7.566400,-0.100000,0.000000,-0.024367,-0.216555,-0.000000,0.009293
7.566600,-0.100000,0.000000,-0.024380,-0.217442,-0.000000,0.009358
7.566800,-0.100000,0.000000,-0.024393,-0.218330,-0.000000,0.009424
7.567000,-0.100000,0.000000,-0.024406,-0.219217,0.000000,0.009489
7.567200,-0.100000,0.000000,-0.024420,-0.220103,0.000000,0.009554
7.567400,-0.100000,0.000000,-0.024420,-0.220992,0.000000,0.009615
7.567600,-0.100000,0.000000,-0.024412,-0.221879,0.000000,0.009675
7.567800,-0.100000,0.000000,-0.024404,-0.222768,0.000000,0.009735
7.568000,-0.100000,0.000000,-0.024396,-0.223655,0.000000,0.009794
7.568200,-0.100000,0.000000,-0.024388,-0.224544,0.000000,0.009854
7.568400,-0.100000,0.000000,-0.024381,-0.225431,0.000000,0.009914
7.568600,-0.100000,0.000000,-0.024373,-0.226318,0.000000,0.009973
7.568800,-0.100000,0.000000,-0.024365,-0.227207,0.000000,0.010033
7.569000,-0.100000,0.000000,-0.024357,-0.228094,0.000000,0.010093
7.569200,-0.100000,0.000000,-0.024349,-0.228983,0.000000,0.010152
7.569400,-0.100000,0.000000,-0.024341,-0.229870,0.000000,0.010212
7.569600,-0.100000,0.000000,-0.024334,-0.230759,0.000000,0.010272
7.569800,-0.100000,0.000000,-0.024326,-0.231646,0.000000,0.010331
7.570000,-0.100000,0.000000,-0.024318,-0.232533,0.000000,0.010391
7.570200,-0.100000,0.000000,-0.024310,-0.233422,0.000000,0.010450
7.570400,-0.100000,0.000000,-0.024302,-0.234309,0.000000,0.010510
7.570600,-0.100000,0.000000,-0.024295,-0.235198,0.000000,0.010570
7.570800,-0.100000,0.000000,-0.024287,-0.236085,0.000000,0.010629
7.571000,-0.100000,0.000000,-0.024268,-0.236969,0.000000,0.010685
7.571200,-0.100000,0.000000,-0.024237,-0.237846,0.000000,0.010735
7.571400,-0.100000,0.000000,-0.024205,-0.238724,0.000000,0.010785
7.571600,-0.100000,0.000000,-0.024174,-0.239600,0.000000,0.010836
7.571800,-0.100000,0.000000,-0.024142,-0.240477,0.000000,0.010886
7.572000,-0.100000,0.000000,-0.024111,-0.241355,0.000000,0.010936
7.572200,-0.100000,0.000000,-0.024079,-0.242231,0.000000,0.010986
7.572400,-0.100000,0.000000,-0.024047,-0.243110,0.000000,0.011037
7.572600,-0.100000,0.000000,-0.024016,-0.243986,0.000000,0.011087
7.572800,-0.100000,0.000000,-0.023984,-0.244864,0.000000,0.011137
7.573000,-0.100000,0.000000,-0.023953,-0.245741,0.000000,0.011188
7.573200,-0.100000,0.000000,-0.023921,-0.246617,0.000000,0.011238
7.573400,-0.100000,0.000000,-0.023890,-0.247495,-0.000000,0.011288
7.573600,-0.100000,0.000000,-0.023858,-0.248372,-0.000000,0.011338
7.573800,-0.100000,0.000000,-0.023827,-0.249250,-0.000000,0.011389
7.574000,-0.100000,0.000000,-0.023795,-0.250126,-0.000000,0.011439
7.574200,-0.100000,0.000000,-0.023764,-0.251005,-0.000000,0.011489
7.574400,-0.100000,0.000000,-0.023732,-0.251881,-0.000000,0.011539
7.574600,-0.100000,0.000000,-0.023694,-0.252751,-0.000000,0.011586
7.574800,-0.100000,0.000000,-0.023636,-0.253605,-0.000000,0.011622
7.575000,-0.100000,0.000000,-0.023578,-0.254458,-0.000000,0.011658
7.575200,-0.100000,0.000000,-0.023520,-0.255312,-0.000000,0.011694
7.575400,-0.100000,0.000000,-0.023463,-0.256165,-0.000000,0.011730
7.575600,-0.100000,0.000000,-0.023405,-0.257019,-0.000000,0.011767
7.575800,-0.100000,0.000000,-0.023347,-0.257872,-0.000000,0.011803
7.576000,-0.100000,0.000000,-0.023290,-0.258724,-0.000000,0.011839
7.576200,-0.100000,0.000000,-0.023232,-0.259578,-0.000000,0.011875
7.576400,-0.100000,0.000000,-0.023174,-0.260431,-0.000000,0.011911
7.576600,-0.100000,0.000000,-0.023116,-0.261285,-0.000000,0.011947
7.576800,-0.100000,0.000000,-0.023059,-0.262138,-0.000000,0.011983
7.577000,-0.100000,0.000000,-0.023001,-0.262992,0.000000,0.012019
7.577200,-0.100000,0.000000,-0.022943,-0.263845,0.000000,0.012056
7.577400,-0.100000,0.000000,-0.022885,-0.264697,0.000000,0.012092
7.577600,-0.100000,0.000000,-0.022828,-0.265551,0.000000,0.012128
7.577800,-0.100000,0.000000,-0.022770,-0.266404,0.000000,0.012164
7.578000,-0.100000,0.000000,-0.022712,-0.267258,0.000000,0.012200
7.578200,-0.100000,0.000000,-0.022652,-0.268107,0.000000,0.012234
7.578400,-0.100000,0.000000,-0.022565,-0.268920,0.000000,0.012252
7.578600,-0.100000,0.000000,-0.022479,-0.269732,0.000000,0.012269
7.578800,-0.100000,0.000000,-0.022392,-0.270543,0.000000,0.012287
7.579000,-0.100000,0.000000,-0.022306,-0.271356,0.000000,0.012304
7.579200,-0.100000,0.000000,-0.022219,-0.272168,0.000000,0.012321
7.579400,-0.100000,0.000000,-0.022133,-0.272981,0.000000,0.012339
7.579600,-0.100000,0.000000,-0.022046,-0.273793,0.000000,0.012356
7.579800,-0.100000,0.000000,-0.021959,-0.274606,0.000000,0.012374
7.580000,-0.100000,0.000000,-0.021873,-0.275417,0.000000,0.012391
7.580200,-0.100000,0.000000,-0.021787,-0.276229,0.000000,0.012408
7.580400,-0.100000,0.000000,-0.021700,-0.277042,0.000000,0.012426
7.580600,-0.100000,0.000000,-0.021613,-0.277853,0.000000,0.012443
7.580800,-0.100000,0.000000,-0.021527,-0.278667,0.000000,0.012460
7.581000,-0.100000,0.000000,-0.021440,-0.279478,0.000000,0.012478
7.581200,-0.100000,0.000000,-0.021354,-0.280291,0.000000,0.012495
7.581400,-0.100000,0.000000,-0.021267,-0.281103,0.000000,0.012513
7.581600,-0.100000,0.000000,-0.021181,-0.281914,0.000000,0.012530
7.581800,-0.100000,0.000000,-0.021094,-0.282728,0.000000,0.012547
7.582000,-0.100000,0.000000,-0.020979,-0.283477,0.000000,0.012543
7.582200,-0.100000,0.000000,-0.020861,-0.284223,0.000000,0.012536
7.582400,-0.100000,0.000000,-0.020743,-0.284967,0.000000,0.012529
7.582600,-0.100000,0.000000,-0.020624,-0.285712,0.000000,0.012523
7.582800,-0.100000,0.000000,-0.020506,-0.286456,0.000000,0.012516
7.583000,-0.100000,0.000000,-0.020389,-0.287200,-0.000000,0.012509
7.583200,-0.100000,0.000000,-0.020270,-0.287945,-0.000000,0.012503
7.583400,-0.100000,0.000000,-0.020152,-0.288689,-0.000000,0.012496
7.583600,-0.100000,0.000000,-0.020034,-0.289434,-0.000000,0.012489
7.583800,-0.100000,0.000000,-0.019916,-0.290178,-0.000000,0.012482
7.584000,-0.100000,0.000000,-0.019798,-0.290924,-0.000000,0.012476
7.584200,-0.100000,0.000000,-0.019680,-0.291667,-0.000000,0.012469
7.584400,-0.100000,0.000000,-0.019562,-0.292411,-0.000000,0.012462
7.584600,-0.100000,0.000000,-0.019443,-0.293157,-0.000000,0.012456
7.584800,-0.100000,0.000000,-0.019325,-0.293900,-0.000000,0.012449
7.585000,-0.100000,0.000000,-0.019207,-0.294646,-0.000000,0.012442
7.585200,-0.100000,0.000000,-0.019089,-0.295390,-0.000000,0.012436
7.585400,-0.100000,0.000000,-0.018971,-0.296135,-0.000000,0.012429
7.585600,-0.100000,0.000000,-0.018829,-0.296787,-0.000000,0.012399
7.585800,-0.100000,0.000000,-0.018679,-0.297403,-0.000000,0.012360
7.586000,-0.100000,0.000000,-0.018528,-0.298021,-0.000000,0.012322
7.586200,-0.100000,0.000000,-0.018377,-0.298638,-0.000000,0.012283
7.586400,-0.100000,0.000000,-0.018227,-0.299256,-0.000000,0.012244
7.586600,-0.100000,0.000000,-0.018076,-0.299873,-0.000000,0.012206
7.586800,-0.100000,0.000000,-0.017925,-0.300491,-0.000000,0.012167
7.587000,-0.100000,0.000000,-0.017775,-0.301108,-0.000000,0.012128
7.587200,-0.100000,0.000000,-0.017624,-0.301725,-0.000000,0.012090
7.587400,-0.100000,0.000000,-0.017473,-0.302343,-0.000000,0.012051
7.587600,-0.100000,0.000000,-0.017323,-0.302960,-0.000000,0.012012
7.587800,-0.100000,0.000000,-0.017172,-0.303578,-0.000000,0.011974
7.588000,-0.100000,0.000000,-0.017021,-0.304195,0.000000,0.011935
7.588200,-0.100000,0.000000,-0.016870,-0.304813,0.000000,0.011896
7.588400,-0.100000,0.000000,-0.016720,-0.305430,0.000000,0.011858
7.588600,-0.100000,0.000000,-0.016569,-0.306047,0.000000,0.011819
7.588800,-0.100000,0.000000,-0.016419,-0.306665,0.000000,0.011780
7.589000,-0.100000,0.000000,-0.016268,-0.307282,0.000000,0.011742
7.589200,-0.100000,0.000000,-0.016093,-0.307738,0.000000,0.011683
7.589400,-0.100000,0.000000,-0.015899,-0.308057,0.000000,0.011607
7.589600,-0.100000,0.000000,-0.015705,-0.308378,0.000000,0.011531
7.589800,-0.100000,0.000000,-0.015511,-0.308698,0.000000,0.011455
7.590000,-0.100000,0.000000,-0.015316,-0.309019,0.000000,0.011379
7.590200,-0.100000,0.000000,-0.015122,-0.309339,0.000000,0.011303
7.590400,-0.100000,0.000000,-0.014928,-0.309658,0.000000,0.011227
7.590600,-0.100000,0.000000,-0.014733,-0.309979,0.000000,0.011151
7.590800,-0.100000,0.000000,-0.014539,-0.310299,0.000000,0.011075
7.591000,-0.100000,0.000000,-0.014345,-0.310620,0.000000,0.010999
7.591200,-0.100000,0.000000,-0.014151,-0.310940,0.000000,0.010924
7.591400,-0.100000,0.000000,-0.013956,-0.311260,0.000000,0.010848
7.591600,-0.100000,0.000000,-0.013762,-0.311580,0.000000,0.010772
7.591800,-0.100000,0.000000,-0.013568,-0.311900,0.000000,0.010696
7.592000,-0.100000,0.000000,-0.013374,-0.312221,0.000000,0.010620
7.592200,-0.100000,0.000000,-0.013180,-0.312541,0.000000,0.010544
7.592400,-0.100000,0.000000,-0.012985,-0.312861,0.000000,0.010468
7.592600,-0.100000,0.000000,-0.012791,-0.313181,0.000000,0.010392
7.592800,-0.100000,0.000000,-0.012539,-0.313080,0.000000,0.010321
7.593000,-0.100000,0.000000,-0.012187,-0.312244,0.000000,0.010260
7.593200,-0.100000,0.000000,-0.011836,-0.311409,0.000000,0.010198
7.593400,-0.100000,0.000000,-0.011483,-0.310572,0.000000,0.010136
7.593600,-0.100000,0.000000,-0.011132,-0.309736,0.000000,0.010075
7.593800,-0.100000,0.000000,-0.010779,-0.308899,0.000000,0.010013
7.594000,-0.100000,0.000000,-0.010428,-0.308063,0.000000,0.009951
7.594200,-0.100000,0.000000,-0.010075,-0.307226,0.000000,0.009889
7.594400,-0.100000,0.000000,-0.009724,-0.306391,0.000000,0.009828
7.594600,-0.100000,0.000000,-0.009372,-0.305555,0.000000,0.009766
7.594800,-0.100000,0.000000,-0.009020,-0.304718,0.000000,0.009704
7.595000,-0.100000,0.000000,-0.008668,-0.303882,0.000000,0.009642
7.595200,-0.100000,0.000000,-0.008316,-0.303045,0.000000,0.009581
7.595400,-0.100000,0.000000,-0.007964,-0.302209,0.000000,0.009519
7.595600,-0.100000,0.000000,-0.007612,-0.301372,0.000000,0.009457
7.595800,-0.100000,0.000000,-0.007260,-0.300537,-0.000000,0.009396
7.596000,-0.100000,0.000000,-0.006908,-0.299701,-0.000000,0.009334
7.596200,-0.100000,0.000000,-0.006556,-0.298864,-0.000000,0.009272
7.596400,-0.100000,0.000000,-0.006206,-0.295208,-0.000000,0.009219
7.596600,-0.100000,0.000000,-0.005860,-0.278786,-0.000000,0.009205
7.596800,-0.100000,0.000000,-0.005516,-0.262403,-0.000000,0.009191
7.597000,-0.100000,0.000000,-0.005171,-0.245981,-0.000000,0.009176
7.597200,-0.100000,0.000000,-0.004826,-0.229598,-0.000000,0.009162
7.597400,-0.100000,0.000000,-0.004482,-0.213215,-0.000000,0.009148
7.597600,-0.100000,0.000000,-0.004137,-0.196793,-0.000000,0.009134
7.597800,-0.100000,0.000000,-0.003792,-0.180409,-0.000000,0.009120
7.598000,-0.100000,0.000000,-0.003447,-0.163987,-0.000000,0.009105
7.598200,-0.100000,0.000000,-0.003103,-0.147604,-0.000000,0.009091
7.598400,-0.100000,0.000000,-0.002758,-0.131182,-0.000000,0.009077
7.598600,-0.100000,0.000000,-0.002413,-0.114799,-0.000000,0.009063
7.598800,-0.100000,0.000000,-0.002069,-0.098416,-0.000000,0.009048
7.599000,-0.100000,0.000000,-0.001724,-0.081994,-0.000000,0.009034
7.599200,-0.100000,0.000000,-0.001379,-0.065611,-0.000000,0.009020
7.599400,-0.100000,0.000000,-0.001034,-0.049188,-0.000000,0.009006
7.599600,-0.100000,0.000000,-0.000690,-0.032805,-0.000000,0.008992
7.599800,-0.100000,0.000000,-0.000344,-0.016383,-0.000000,0.008977
7.600000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.008963
